"Plot Title: Sellke Leeward 2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10147733, SEN S/N: 10147733)","Intensity, Lux (LGR S/N: 10147733, SEN S/N: 10147733)","Bad Battery (LGR S/N: 10147733)","Host Connected (LGR S/N: 10147733)","Coupler Attached (LGR S/N: 10147733)","Stopped (LGR S/N: 10147733)","End Of File (LGR S/N: 10147733)"
1845,04/28/24 03:00:00 AM,22.717,0.0,,,,,
1846,04/28/24 03:30:00 AM,22.525,0.0,,,,,
1847,04/28/24 04:00:00 AM,22.333,0.0,,,,,
1848,04/28/24 04:30:00 AM,22.333,0.0,,,,,
1849,04/28/24 05:00:00 AM,24.255,0.0,,,,,
1850,04/28/24 05:30:00 AM,24.931,0.0,,,,,
1851,04/28/24 06:00:00 AM,25.222,0.0,,,,,
1852,04/28/24 06:30:00 AM,25.222,0.0,,,,,
1853,04/28/24 07:00:00 AM,25.319,0.0,,,,,
1854,04/28/24 07:30:00 AM,25.319,0.0,,,,,
1855,04/28/24 08:00:00 AM,25.319,21.5,,,,,
1856,04/28/24 08:30:00 AM,25.319,75.3,,,,,
1857,04/28/24 09:00:00 AM,25.319,269.1,,,,,
1858,04/28/24 09:30:00 AM,25.319,172.2,,,,,
1859,04/28/24 10:00:00 AM,25.319,441.3,,,,,
1860,04/28/24 10:30:00 AM,25.125,559.7,,,,,
1861,04/28/24 11:00:00 AM,25.222,1808.3,,,,,
1862,04/28/24 11:30:00 AM,25.319,4650.0,,,,,
1863,04/28/24 12:00:00 PM,25.610,4133.4,,,,,
1864,04/28/24 12:30:00 PM,25.610,3788.9,,,,,
1865,04/28/24 01:00:00 PM,26.292,9300.1,,,,,
1866,04/28/24 01:30:00 PM,26.781,4650.0,,,,,
1867,04/28/24 02:00:00 PM,26.683,2238.9,,,,,
1868,04/28/24 02:30:00 PM,26.488,775.0,,,,,
1869,04/28/24 03:00:00 PM,26.195,624.3,,,,,
1870,04/28/24 03:30:00 PM,26.097,172.2,,,,,
1871,04/28/24 04:00:00 PM,25.513,150.7,,,,,
1872,04/28/24 04:30:00 PM,25.610,150.7,,,,,
1873,04/28/24 05:00:00 PM,25.222,96.9,,,,,
1874,04/28/24 05:30:00 PM,25.125,86.1,,,,,
1875,04/28/24 06:00:00 PM,25.513,43.1,,,,,
1876,04/28/24 06:30:00 PM,25.708,0.0,,,,,
1877,04/28/24 07:00:00 PM,25.805,0.0,,,,,
1878,04/28/24 07:30:00 PM,25.902,0.0,,,,,
1879,04/28/24 08:00:00 PM,25.902,0.0,,,,,
1880,04/28/24 08:30:00 PM,26.000,0.0,,,,,
1881,04/28/24 09:00:00 PM,25.902,0.0,,,,,
1882,04/28/24 09:30:00 PM,25.805,0.0,,,,,
1883,04/28/24 10:00:00 PM,25.708,0.0,,,,,
1884,04/28/24 10:30:00 PM,25.708,0.0,,,,,
1885,04/28/24 11:00:00 PM,25.610,0.0,,,,,
1886,04/28/24 11:30:00 PM,25.708,0.0,,,,,
1887,04/29/24 12:00:00 AM,25.610,0.0,,,,,
1888,04/29/24 12:30:00 AM,25.610,0.0,,,,,
1889,04/29/24 01:00:00 AM,25.513,0.0,,,,,
1890,04/29/24 01:30:00 AM,25.513,0.0,,,,,
1891,04/29/24 02:00:00 AM,25.708,0.0,,,,,
1892,04/29/24 02:30:00 AM,25.708,0.0,,,,,
1893,04/29/24 03:00:00 AM,25.708,0.0,,,,,
1894,04/29/24 03:30:00 AM,25.805,0.0,,,,,
1895,04/29/24 04:00:00 AM,25.805,0.0,,,,,
1896,04/29/24 04:30:00 AM,25.513,0.0,,,,,
1897,04/29/24 05:00:00 AM,24.641,0.0,,,,,
1898,04/29/24 05:30:00 AM,23.773,0.0,,,,,
1899,04/29/24 06:00:00 AM,25.222,0.0,,,,,
1900,04/29/24 06:30:00 AM,25.708,0.0,,,,,
1901,04/29/24 07:00:00 AM,25.319,0.0,,,,,
1902,04/29/24 07:30:00 AM,25.222,0.0,,,,,
1903,04/29/24 08:00:00 AM,25.125,32.3,,,,,
1904,04/29/24 08:30:00 AM,25.125,107.6,,,,,
1905,04/29/24 09:00:00 AM,25.708,172.2,,,,,
1906,04/29/24 09:30:00 AM,26.000,376.7,,,,,
1907,04/29/24 10:00:00 AM,26.488,279.9,,,,,
1908,04/29/24 10:30:00 AM,25.708,968.8,,,,,
1909,04/29/24 11:00:00 AM,26.292,1377.8,,,,,
1910,04/29/24 11:30:00 AM,26.292,2325.0,,,,,
1911,04/29/24 12:00:00 PM,26.292,2755.6,,,,,
1912,04/29/24 12:30:00 PM,26.390,4305.6,,,,,
1913,04/29/24 01:00:00 PM,26.585,7233.4,,,,,
1914,04/29/24 01:30:00 PM,26.585,30311.3,,,,,
1915,04/29/24 02:00:00 PM,26.585,52355.9,,,,,
1916,04/29/24 02:30:00 PM,27.075,27555.7,,,,,
1917,04/29/24 03:00:00 PM,27.665,26178.0,,,,,
1918,04/29/24 03:30:00 PM,27.272,5511.1,,,,,
1919,04/29/24 04:00:00 PM,26.977,258.3,,,,,
1920,04/29/24 04:30:00 PM,26.781,215.3,,,,,
1921,04/29/24 05:00:00 PM,26.097,21.5,,,,,
1922,04/29/24 05:30:00 PM,26.683,43.1,,,,,
1923,04/29/24 06:00:00 PM,26.879,129.2,,,,,
1924,04/29/24 06:30:00 PM,27.468,64.6,,,,,
1925,04/29/24 07:00:00 PM,27.370,10.8,,,,,
1926,04/29/24 07:30:00 PM,27.272,0.0,,,,,
1927,04/29/24 08:00:00 PM,27.468,0.0,,,,,
1928,04/29/24 08:30:00 PM,27.272,0.0,,,,,
1929,04/29/24 09:00:00 PM,27.468,0.0,,,,,
1930,04/29/24 09:30:00 PM,27.468,0.0,,,,,
1931,04/29/24 10:00:00 PM,27.370,0.0,,,,,
1932,04/29/24 10:30:00 PM,27.370,0.0,,,,,
1933,04/29/24 11:00:00 PM,27.272,0.0,,,,,
1934,04/29/24 11:30:00 PM,26.879,0.0,,,,,
1935,04/30/24 12:00:00 AM,26.585,0.0,,,,,
1936,04/30/24 12:30:00 AM,26.097,0.0,,,,,
1937,04/30/24 01:00:00 AM,26.879,0.0,,,,,
1938,04/30/24 01:30:00 AM,26.977,0.0,,,,,
1939,04/30/24 02:00:00 AM,26.977,0.0,,,,,
1940,04/30/24 02:30:00 AM,26.879,0.0,,,,,
1941,04/30/24 03:00:00 AM,26.390,0.0,,,,,
1942,04/30/24 03:30:00 AM,26.390,0.0,,,,,
1943,04/30/24 04:00:00 AM,26.000,0.0,,,,,
1944,04/30/24 04:30:00 AM,25.805,0.0,,,,,
1945,04/30/24 05:00:00 AM,24.448,0.0,,,,,
1946,04/30/24 05:30:00 AM,24.158,0.0,,,,,
1947,04/30/24 06:00:00 AM,23.869,0.0,,,,,
1948,04/30/24 06:30:00 AM,23.773,0.0,,,,,
1949,04/30/24 07:00:00 AM,26.000,0.0,,,,,
1950,04/30/24 07:30:00 AM,26.488,10.8,,,,,
1951,04/30/24 08:00:00 AM,26.000,53.8,,,,,
1952,04/30/24 08:30:00 AM,25.513,96.9,,,,,
1953,04/30/24 09:00:00 AM,25.125,150.7,,,,,
1954,04/30/24 09:30:00 AM,24.931,215.3,,,,,
1955,04/30/24 10:00:00 AM,24.835,258.3,,,,,
1956,04/30/24 10:30:00 AM,24.931,549.0,,,,,
1957,04/30/24 11:00:00 AM,25.125,193.8,,,,,
1958,04/30/24 11:30:00 AM,25.416,1377.8,,,,,
1959,04/30/24 12:00:00 PM,25.610,1808.3,,,,,
1960,04/30/24 12:30:00 PM,25.902,2755.6,,,,,
1961,04/30/24 01:00:00 PM,26.097,1377.8,,,,,
1962,04/30/24 01:30:00 PM,26.488,2325.0,,,,,
1963,04/30/24 02:00:00 PM,26.585,3444.5,,,,,
1964,04/30/24 02:30:00 PM,27.370,11711.2,,,,,
1965,04/30/24 03:00:00 PM,27.665,26178.0,,,,,
1966,04/30/24 03:30:00 PM,27.567,5511.1,,,,,
1967,04/30/24 04:00:00 PM,26.195,15155.7,,,,,
1968,04/30/24 04:30:00 PM,26.292,2238.9,,,,,
1969,04/30/24 05:00:00 PM,26.292,645.8,,,,,
1970,04/30/24 05:30:00 PM,26.292,75.3,,,,,
1971,04/30/24 06:00:00 PM,25.708,21.5,,,,,
1972,04/30/24 06:30:00 PM,26.195,43.1,,,,,
1973,04/30/24 07:00:00 PM,25.708,0.0,,,,,
1974,04/30/24 07:30:00 PM,24.738,0.0,,,,,
1975,04/30/24 08:00:00 PM,25.708,0.0,,,,,
1976,04/30/24 08:30:00 PM,26.195,0.0,,,,,
1977,04/30/24 09:00:00 PM,26.000,0.0,,,,,
1978,04/30/24 09:30:00 PM,25.708,0.0,,,,,
1979,04/30/24 10:00:00 PM,25.610,0.0,,,,,
1980,04/30/24 10:30:00 PM,25.902,0.0,,,,,
1981,04/30/24 11:00:00 PM,25.805,0.0,,,,,
1982,04/30/24 11:30:00 PM,25.805,0.0,,,,,
1983,05/01/24 12:00:00 AM,25.902,0.0,,,,,
1984,05/01/24 12:30:00 AM,25.708,0.0,,,,,
1985,05/01/24 01:00:00 AM,26.000,0.0,,,,,
1986,05/01/24 01:30:00 AM,26.097,0.0,,,,,
1987,05/01/24 02:00:00 AM,26.292,0.0,,,,,
1988,05/01/24 02:30:00 AM,26.390,0.0,,,,,
1989,05/01/24 03:00:00 AM,26.390,0.0,,,,,
1990,05/01/24 03:30:00 AM,26.390,0.0,,,,,
1991,05/01/24 04:00:00 AM,26.195,0.0,,,,,
1992,05/01/24 04:30:00 AM,26.000,0.0,,,,,
1993,05/01/24 05:00:00 AM,25.902,0.0,,,,,
1994,05/01/24 05:30:00 AM,25.805,0.0,,,,,
1995,05/01/24 06:00:00 AM,26.097,0.0,,,,,
1996,05/01/24 06:30:00 AM,26.097,0.0,,,,,
1997,05/01/24 07:00:00 AM,26.488,0.0,,,,,
1998,05/01/24 07:30:00 AM,26.781,0.0,,,,,
1999,05/01/24 08:00:00 AM,26.781,43.1,,,,,
2000,05/01/24 08:30:00 AM,26.879,64.6,,,,,
2001,05/01/24 09:00:00 AM,26.879,129.2,,,,,
2002,05/01/24 09:30:00 AM,26.879,139.9,,,,,
2003,05/01/24 10:00:00 AM,26.683,150.7,,,,,
2004,05/01/24 10:30:00 AM,26.585,193.8,,,,,
2005,05/01/24 11:00:00 AM,26.488,301.4,,,,,
2006,05/01/24 11:30:00 AM,26.781,495.1,,,,,
2007,05/01/24 12:00:00 PM,26.879,1097.9,,,,,
2008,05/01/24 12:30:00 PM,27.370,861.1,,,,,
2009,05/01/24 01:00:00 PM,27.272,2238.9,,,,,
2010,05/01/24 01:30:00 PM,27.468,710.4,,,,,
2011,05/01/24 02:00:00 PM,27.567,2583.4,,,,,
2012,05/01/24 02:30:00 PM,27.764,1550.0,,,,,
2013,05/01/24 03:00:00 PM,28.060,4133.4,,,,,
2014,05/01/24 03:30:00 PM,28.060,2152.8,,,,,
2015,05/01/24 04:00:00 PM,27.665,3272.2,,,,,
2016,05/01/24 04:30:00 PM,27.567,1463.9,,,,,
2017,05/01/24 05:00:00 PM,27.567,462.9,,,,,
2018,05/01/24 05:30:00 PM,27.272,64.6,,,,,
2019,05/01/24 06:00:00 PM,27.272,236.8,,,,,
2020,05/01/24 06:30:00 PM,27.272,0.0,,,,,
2021,05/01/24 07:00:00 PM,27.370,0.0,,,,,
2022,05/01/24 07:30:00 PM,27.468,0.0,,,,,
2023,05/01/24 08:00:00 PM,27.468,0.0,,,,,
2024,05/01/24 08:30:00 PM,27.567,0.0,,,,,
2025,05/01/24 09:00:00 PM,27.468,0.0,,,,,
2026,05/01/24 09:30:00 PM,27.272,0.0,,,,,
2027,05/01/24 10:00:00 PM,27.272,0.0,,,,,
2028,05/01/24 10:30:00 PM,27.370,0.0,,,,,
2029,05/01/24 11:00:00 PM,27.370,0.0,,,,,
2030,05/01/24 11:30:00 PM,27.370,0.0,,,,,
2031,05/02/24 12:00:00 AM,27.370,0.0,,,,,
2032,05/02/24 12:30:00 AM,27.370,0.0,,,,,
2033,05/02/24 01:00:00 AM,27.370,0.0,,,,,
2034,05/02/24 01:30:00 AM,27.370,0.0,,,,,
2035,05/02/24 02:00:00 AM,27.370,0.0,,,,,
2036,05/02/24 02:30:00 AM,27.370,0.0,,,,,
2037,05/02/24 03:00:00 AM,27.370,0.0,,,,,
2038,05/02/24 03:30:00 AM,27.468,0.0,,,,,
2039,05/02/24 04:00:00 AM,27.567,0.0,,,,,
2040,05/02/24 04:30:00 AM,27.567,0.0,,,,,
2041,05/02/24 05:00:00 AM,27.567,0.0,,,,,
2042,05/02/24 05:30:00 AM,27.764,0.0,,,,,
2043,05/02/24 06:00:00 AM,27.764,0.0,,,,,
2044,05/02/24 06:30:00 AM,27.764,0.0,,,,,
2045,05/02/24 07:00:00 AM,27.665,0.0,,,,,
2046,05/02/24 07:30:00 AM,27.665,0.0,,,,,
2047,05/02/24 08:00:00 AM,27.665,43.1,,,,,
2048,05/02/24 08:30:00 AM,27.961,64.6,,,,,
2049,05/02/24 09:00:00 AM,28.060,96.9,,,,,
2050,05/02/24 09:30:00 AM,28.060,96.9,,,,,
2051,05/02/24 10:00:00 AM,28.060,96.9,,,,,
2052,05/02/24 10:30:00 AM,28.060,355.2,,,,,
2053,05/02/24 11:00:00 AM,28.258,269.1,,,,,
2054,05/02/24 11:30:00 AM,28.357,376.7,,,,,
2055,05/02/24 12:00:00 PM,28.357,215.3,,,,,
2056,05/02/24 12:30:00 PM,28.555,462.9,,,,,
2057,05/02/24 01:00:00 PM,28.655,344.4,,,,,
2058,05/02/24 01:30:00 PM,28.953,495.1,,,,,
2059,05/02/24 02:00:00 PM,28.953,1313.2,,,,,
2060,05/02/24 02:30:00 PM,28.953,279.9,,,,,
2061,05/02/24 03:00:00 PM,29.053,667.4,,,,,
2062,05/02/24 03:30:00 PM,29.053,581.3,,,,,
2063,05/02/24 04:00:00 PM,28.953,409.0,,,,,
2064,05/02/24 04:30:00 PM,28.853,1054.9,,,,,
2065,05/02/24 05:00:00 PM,28.754,430.6,,,,,
2066,05/02/24 05:30:00 PM,28.754,430.6,,,,,
2067,05/02/24 06:00:00 PM,28.853,64.6,,,,,
2068,05/02/24 06:30:00 PM,28.953,53.8,,,,,
2069,05/02/24 07:00:00 PM,28.953,0.0,,,,,
2070,05/02/24 07:30:00 PM,28.853,0.0,,,,,
2071,05/02/24 08:00:00 PM,28.853,0.0,,,,,
2072,05/02/24 08:30:00 PM,28.754,0.0,,,,,
2073,05/02/24 09:00:00 PM,28.754,0.0,,,,,
2074,05/02/24 09:30:00 PM,28.853,0.0,,,,,
2075,05/02/24 10:00:00 PM,28.853,0.0,,,,,
2076,05/02/24 10:30:00 PM,28.754,0.0,,,,,
2077,05/02/24 11:00:00 PM,28.754,0.0,,,,,
2078,05/02/24 11:30:00 PM,28.655,0.0,,,,,
2079,05/03/24 12:00:00 AM,28.555,0.0,,,,,
2080,05/03/24 12:30:00 AM,28.555,0.0,,,,,
2081,05/03/24 01:00:00 AM,28.456,0.0,,,,,
2082,05/03/24 01:30:00 AM,28.357,0.0,,,,,
2083,05/03/24 02:00:00 AM,28.456,0.0,,,,,
2084,05/03/24 02:30:00 AM,28.258,0.0,,,,,
2085,05/03/24 03:00:00 AM,28.159,0.0,,,,,
2086,05/03/24 03:30:00 AM,28.060,0.0,,,,,
2087,05/03/24 04:00:00 AM,28.159,0.0,,,,,
2088,05/03/24 04:30:00 AM,28.258,0.0,,,,,
2089,05/03/24 05:00:00 AM,28.258,0.0,,,,,
2090,05/03/24 05:30:00 AM,28.357,0.0,,,,,
2091,05/03/24 06:00:00 AM,28.357,0.0,,,,,
2092,05/03/24 06:30:00 AM,28.456,0.0,,,,,
2093,05/03/24 07:00:00 AM,28.456,0.0,,,,,
2094,05/03/24 07:30:00 AM,28.456,107.6,,,,,
2095,05/03/24 08:00:00 AM,28.555,21.5,,,,,
2096,05/03/24 08:30:00 AM,28.456,118.4,,,,,
2097,05/03/24 09:00:00 AM,28.456,172.2,,,,,
2098,05/03/24 09:30:00 AM,28.555,96.9,,,,,
2099,05/03/24 10:00:00 AM,28.555,193.8,,,,,
2100,05/03/24 10:30:00 AM,28.555,139.9,,,,,
2101,05/03/24 11:00:00 AM,28.456,107.6,,,,,
2102,05/03/24 11:30:00 AM,28.754,139.9,,,,,
2103,05/03/24 12:00:00 PM,28.853,312.2,,,,,
2104,05/03/24 12:30:00 PM,28.853,258.3,,,,,
2105,05/03/24 01:00:00 PM,28.853,193.8,,,,,
2106,05/03/24 01:30:00 PM,28.754,441.3,,,,,
2107,05/03/24 02:00:00 PM,28.853,667.4,,,,,
2108,05/03/24 02:30:00 PM,29.152,387.5,,,,,
2109,05/03/24 03:00:00 PM,29.252,258.3,,,,,
2110,05/03/24 03:30:00 PM,29.352,183.0,,,,,
2111,05/03/24 04:00:00 PM,29.352,193.8,,,,,
2112,05/03/24 04:30:00 PM,29.352,236.8,,,,,
2113,05/03/24 05:00:00 PM,29.352,366.0,,,,,
2114,05/03/24 05:30:00 PM,29.252,279.9,,,,,
2115,05/03/24 06:00:00 PM,29.352,215.3,,,,,
2116,05/03/24 06:30:00 PM,29.452,129.2,,,,,
2117,05/03/24 07:00:00 PM,29.452,21.5,,,,,
2118,05/03/24 07:30:00 PM,29.552,0.0,,,,,
2119,05/03/24 08:00:00 PM,29.552,0.0,,,,,
2120,05/03/24 08:30:00 PM,29.252,0.0,,,,,
2121,05/03/24 09:00:00 PM,29.053,0.0,,,,,
2122,05/03/24 09:30:00 PM,29.053,0.0,,,,,
2123,05/03/24 10:00:00 PM,29.152,0.0,,,,,
2124,05/03/24 10:30:00 PM,28.853,0.0,,,,,
2125,05/03/24 11:00:00 PM,29.152,0.0,,,,,
2126,05/03/24 11:30:00 PM,29.252,0.0,,,,,
2127,05/04/24 12:00:00 AM,29.152,0.0,,,,,
2128,05/04/24 12:30:00 AM,29.252,0.0,,,,,
2129,05/04/24 01:00:00 AM,29.053,0.0,,,,,
2130,05/04/24 01:30:00 AM,29.152,0.0,,,,,
2131,05/04/24 02:00:00 AM,29.152,0.0,,,,,
2132,05/04/24 02:30:00 AM,29.053,0.0,,,,,
2133,05/04/24 03:00:00 AM,29.053,0.0,,,,,
2134,05/04/24 03:30:00 AM,29.053,0.0,,,,,
2135,05/04/24 04:00:00 AM,29.152,0.0,,,,,
2136,05/04/24 04:30:00 AM,29.152,0.0,,,,,
2137,05/04/24 05:00:00 AM,29.152,0.0,,,,,
2138,05/04/24 05:30:00 AM,29.152,0.0,,,,,
2139,05/04/24 06:00:00 AM,29.053,0.0,,,,,
2140,05/04/24 06:30:00 AM,29.053,0.0,,,,,
2141,05/04/24 07:00:00 AM,29.053,0.0,,,,,
2142,05/04/24 07:30:00 AM,29.053,118.4,,,,,
2143,05/04/24 08:00:00 AM,28.953,215.3,,,,,
2144,05/04/24 08:30:00 AM,29.053,387.5,,,,,
2145,05/04/24 09:00:00 AM,29.152,473.6,,,,,
2146,05/04/24 09:30:00 AM,29.152,215.3,,,,,
2147,05/04/24 10:00:00 AM,29.252,236.8,,,,,
2148,05/04/24 10:30:00 AM,29.252,96.9,,,,,
2149,05/04/24 11:00:00 AM,29.252,118.4,,,,,
2150,05/04/24 11:30:00 AM,29.252,96.9,,,,,
2151,05/04/24 12:00:00 PM,29.252,129.2,,,,,
2152,05/04/24 12:30:00 PM,29.252,96.9,,,,,
2153,05/04/24 01:00:00 PM,29.352,193.8,,,,,
2154,05/04/24 01:30:00 PM,29.452,183.0,,,,,
2155,05/04/24 02:00:00 PM,29.452,96.9,,,,,
2156,05/04/24 02:30:00 PM,29.452,107.6,,,,,
2157,05/04/24 03:00:00 PM,29.552,118.4,,,,,
2158,05/04/24 03:30:00 PM,29.652,107.6,,,,,
2159,05/04/24 04:00:00 PM,29.652,150.7,,,,,
2160,05/04/24 04:30:00 PM,29.652,86.1,,,,,
2161,05/04/24 05:00:00 PM,29.652,43.1,,,,,
2162,05/04/24 05:30:00 PM,29.752,53.8,,,,,
2163,05/04/24 06:00:00 PM,29.752,0.0,,,,,
2164,05/04/24 06:30:00 PM,29.752,150.7,,,,,
2165,05/04/24 07:00:00 PM,29.652,107.6,,,,,
2166,05/04/24 07:30:00 PM,29.652,0.0,,,,,
2167,05/04/24 08:00:00 PM,29.652,0.0,,,,,
2168,05/04/24 08:30:00 PM,29.652,0.0,,,,,
2169,05/04/24 09:00:00 PM,29.552,0.0,,,,,
2170,05/04/24 09:30:00 PM,29.552,0.0,,,,,
2171,05/04/24 10:00:00 PM,29.552,0.0,,,,,
2172,05/04/24 10:30:00 PM,29.552,0.0,,,,,
2173,05/04/24 11:00:00 PM,29.552,0.0,,,,,
2174,05/04/24 11:30:00 PM,29.552,0.0,,,,,
2175,05/05/24 12:00:00 AM,29.552,0.0,,,,,
2176,05/05/24 12:30:00 AM,29.552,0.0,,,,,
2177,05/05/24 01:00:00 AM,29.552,0.0,,,,,
2178,05/05/24 01:30:00 AM,29.552,0.0,,,,,
2179,05/05/24 02:00:00 AM,29.552,0.0,,,,,
2180,05/05/24 02:30:00 AM,29.452,0.0,,,,,
2181,05/05/24 03:00:00 AM,29.452,0.0,,,,,
2182,05/05/24 03:30:00 AM,29.452,0.0,,,,,
2183,05/05/24 04:00:00 AM,29.452,0.0,,,,,
2184,05/05/24 04:30:00 AM,29.452,0.0,,,,,
2185,05/05/24 05:00:00 AM,29.452,0.0,,,,,
2186,05/05/24 05:30:00 AM,29.452,0.0,,,,,
2187,05/05/24 06:00:00 AM,29.352,0.0,,,,,
2188,05/05/24 06:30:00 AM,29.352,0.0,,,,,
2189,05/05/24 07:00:00 AM,29.352,10.8,,,,,
2190,05/05/24 07:30:00 AM,29.352,322.9,,,,,
2191,05/05/24 08:00:00 AM,29.352,1108.7,,,,,
2192,05/05/24 08:30:00 AM,29.452,2497.2,,,,,
2193,05/05/24 09:00:00 AM,29.452,3616.7,,,,,
2194,05/05/24 09:30:00 AM,29.452,5166.7,,,,,
2195,05/05/24 10:00:00 AM,29.452,505.9,,,,,
2196,05/05/24 10:30:00 AM,29.452,96.9,,,,,
2197,05/05/24 11:00:00 AM,29.452,312.2,,,,,
2198,05/05/24 11:30:00 AM,29.352,107.6,,,,,
2199,05/05/24 12:00:00 PM,29.352,139.9,,,,,
2200,05/05/24 12:30:00 PM,29.252,129.2,,,,,
2201,05/05/24 01:00:00 PM,29.252,107.6,,,,,
2202,05/05/24 01:30:00 PM,29.152,53.8,,,,,
2203,05/05/24 02:00:00 PM,29.252,21.5,,,,,
2204,05/05/24 02:30:00 PM,29.352,53.8,,,,,
2205,05/05/24 03:00:00 PM,29.352,32.3,,,,,
2206,05/05/24 03:30:00 PM,29.352,10.8,,,,,
2207,05/05/24 04:00:00 PM,29.252,21.5,,,,,
2208,05/05/24 04:30:00 PM,29.452,10.8,,,,,
2209,05/05/24 05:00:00 PM,29.552,32.3,,,,,
2210,05/05/24 05:30:00 PM,29.552,0.0,,,,,
2211,05/05/24 06:00:00 PM,29.552,0.0,,,,,
2212,05/05/24 06:30:00 PM,29.552,0.0,,,,,
2213,05/05/24 07:00:00 PM,29.552,0.0,,,,,
2214,05/05/24 07:30:00 PM,29.552,0.0,,,,,
2215,05/05/24 08:00:00 PM,29.352,0.0,,,,,
2216,05/05/24 08:30:00 PM,27.862,0.0,,,,,
2217,05/05/24 09:00:00 PM,26.097,0.0,,,,,
2218,05/05/24 09:30:00 PM,26.488,0.0,,,,,
2219,05/05/24 10:00:00 PM,29.252,0.0,,,,,
2220,05/05/24 10:30:00 PM,29.352,0.0,,,,,
2221,05/05/24 11:00:00 PM,29.352,0.0,,,,,
2222,05/05/24 11:30:00 PM,29.352,0.0,,,,,
2223,05/06/24 12:00:00 AM,29.252,0.0,,,,,
2224,05/06/24 12:30:00 AM,29.452,0.0,,,,,
2225,05/06/24 01:00:00 AM,29.452,0.0,,,,,
2226,05/06/24 01:30:00 AM,29.452,0.0,,,,,
2227,05/06/24 02:00:00 AM,29.452,0.0,,,,,
2228,05/06/24 02:30:00 AM,29.352,0.0,,,,,
2229,05/06/24 03:00:00 AM,29.352,0.0,,,,,
2230,05/06/24 03:30:00 AM,29.252,0.0,,,,,
2231,05/06/24 04:00:00 AM,29.252,0.0,,,,,
2232,05/06/24 04:30:00 AM,29.252,0.0,,,,,
2233,05/06/24 05:00:00 AM,29.252,0.0,,,,,
2234,05/06/24 05:30:00 AM,29.252,0.0,,,,,
2235,05/06/24 06:00:00 AM,29.252,0.0,,,,,
2236,05/06/24 06:30:00 AM,29.252,0.0,,,,,
2237,05/06/24 07:00:00 AM,29.352,0.0,,,,,
2238,05/06/24 07:30:00 AM,29.252,21.5,,,,,
2239,05/06/24 08:00:00 AM,29.252,1011.8,,,,,
2240,05/06/24 08:30:00 AM,29.252,1808.3,,,,,
2241,05/06/24 09:00:00 AM,29.053,1550.0,,,,,
2242,05/06/24 09:30:00 AM,28.655,2325.0,,,,,
2243,05/06/24 10:00:00 AM,29.452,2755.6,,,,,
2244,05/06/24 10:30:00 AM,29.552,4650.0,,,,,
2245,05/06/24 11:00:00 AM,29.452,452.1,,,,,
2246,05/06/24 11:30:00 AM,29.452,118.4,,,,,
2247,05/06/24 12:00:00 PM,29.452,86.1,,,,,
2248,05/06/24 12:30:00 PM,29.452,129.2,,,,,
2249,05/06/24 01:00:00 PM,29.452,118.4,,,,,
2250,05/06/24 01:30:00 PM,29.552,139.9,,,,,
2251,05/06/24 02:00:00 PM,29.652,32.3,,,,,
2252,05/06/24 02:30:00 PM,29.652,0.0,,,,,
2253,05/06/24 03:00:00 PM,29.752,10.8,,,,,
2254,05/06/24 03:30:00 PM,29.752,10.8,,,,,
2255,05/06/24 04:00:00 PM,29.752,21.5,,,,,
2256,05/06/24 04:30:00 PM,29.752,0.0,,,,,
2257,05/06/24 05:00:00 PM,29.652,0.0,,,,,
2258,05/06/24 05:30:00 PM,29.652,0.0,,,,,
2259,05/06/24 06:00:00 PM,29.652,0.0,,,,,
2260,05/06/24 06:30:00 PM,29.652,0.0,,,,,
2261,05/06/24 07:00:00 PM,29.652,0.0,,,,,
2262,05/06/24 07:30:00 PM,29.652,0.0,,,,,
2263,05/06/24 08:00:00 PM,29.652,0.0,,,,,
2264,05/06/24 08:30:00 PM,29.452,0.0,,,,,
2265,05/06/24 09:00:00 PM,27.173,0.0,,,,,
2266,05/06/24 09:30:00 PM,26.781,0.0,,,,,
2267,05/06/24 10:00:00 PM,26.781,0.0,,,,,
2268,05/06/24 10:30:00 PM,28.655,0.0,,,,,
2269,05/06/24 11:00:00 PM,29.452,0.0,,,,,
2270,05/06/24 11:30:00 PM,29.452,0.0,,,,,
2271,05/07/24 12:00:00 AM,29.552,0.0,,,,,
2272,05/07/24 12:30:00 AM,29.552,0.0,,,,,
2273,05/07/24 01:00:00 AM,29.552,0.0,,,,,
2274,05/07/24 01:30:00 AM,29.552,0.0,,,,,
2275,05/07/24 02:00:00 AM,29.552,0.0,,,,,
2276,05/07/24 02:30:00 AM,29.552,0.0,,,,,
2277,05/07/24 03:00:00 AM,29.452,0.0,,,,,
2278,05/07/24 03:30:00 AM,29.352,0.0,,,,,
2279,05/07/24 04:00:00 AM,29.452,0.0,,,,,
2280,05/07/24 04:30:00 AM,29.452,0.0,,,,,
2281,05/07/24 05:00:00 AM,29.452,0.0,,,,,
2282,05/07/24 05:30:00 AM,29.452,0.0,,,,,
2283,05/07/24 06:00:00 AM,29.452,0.0,,,,,
2284,05/07/24 06:30:00 AM,29.452,0.0,,,,,
2285,05/07/24 07:00:00 AM,29.452,0.0,,,,,
2286,05/07/24 07:30:00 AM,29.452,0.0,,,,,
2287,05/07/24 08:00:00 AM,29.352,53.8,,,,,
